VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2020 12:18:48 AM,01/01/2020 12:32:50 AM,2,3.89,1,N,237,246,1,14,0.5,0.5,4.45,0,0.3,22.25,2.5
2,01/01/2020 12:40:52 AM,01/01/2020 12:48:23 AM,1,1.1,1,N,50,142,1,7,0.5,0.5,1.5,0,0.3,12.3,2.5
2,01/01/2020 12:49:55 AM,01/01/2020 12:55:36 AM,1,1.82,1,N,142,151,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5
2,01/01/2020 12:10:11 AM,01/01/2020 12:21:33 AM,1,1.8,1,N,113,232,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
2,01/01/2020 12:30:51 AM,01/01/2020 12:44:30 AM,1,1.12,1,N,79,148,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 12:45:54 AM,01/01/2020 01:05:00 AM,1,3.78,1,N,148,246,2,15,0.5,0.5,0,0,0.3,18.8,2.5
1,01/01/2020 12:54:44 AM,01/01/2020 12:56:37 AM,1,0.5,1,N,113,90,1,4,3,0.5,1,0,0.3,8.8,2.5
1,01/01/2020 12:59:52 AM,01/01/2020 01:12:41 AM,3,1.9,1,N,90,161,3,10,3,0.5,0,0,0.3,13.8,2.5
1,01/01/2020 12:10:26 AM,01/01/2020 12:26:10 AM,1,7.6,1,N,237,248,2,22.5,3,0.5,0,0,0.3,26.3,2.5
1,01/01/2020 12:45:29 AM,01/01/2020 12:46:41 AM,2,0.2,1,N,262,263,1,3,3,0.5,1.35,0,0.3,8.15,2.5
2,01/01/2020 12:12:49 AM,01/01/2020 12:32:08 AM,1,5.27,1,N,161,87,2,19,0.5,0.5,0,0,0.3,22.8,2.5
2,01/01/2020 12:38:28 AM,01/01/2020 01:10:41 AM,1,4.21,1,N,261,48,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5
2,01/01/2020 12:40:03 AM,01/01/2020 12:49:31 AM,1,1.1,1,N,68,68,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:24:35 AM,01/01/2020 12:41:33 AM,1,5.1,1,N,231,161,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01/01/2020 12:51:26 AM,01/01/2020 01:27:58 AM,1,6.83,1,N,170,168,1,26.5,0.5,0.5,0.99,0,0.3,31.29,2.5
1,01/01/2020 12:23:14 AM,01/01/2020 12:26:40 AM,1,0.7,1,N,249,125,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01/01/2020 12:28:14 AM,01/01/2020 12:31:46 AM,1,0.4,1,N,125,211,2,4,3,0.5,0,0,0.3,7.8,2.5
1,01/01/2020 12:33:13 AM,01/01/2020 12:47:46 AM,1,3.4,1,N,211,255,1,13,3,0.5,3.35,0,0.3,20.15,2.5
2,01/01/2020 12:15:43 AM,01/01/2020 12:22:28 AM,1,1.09,1,N,142,43,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 12:28:59 AM,01/01/2020 12:37:31 AM,1,1.65,1,N,239,141,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,01/01/2020 12:41:51 AM,01/01/2020 12:54:08 AM,1,1.44,1,N,237,142,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 12:09:02 AM,01/01/2020 12:31:30 AM,1,7.88,1,N,127,250,2,25,0.5,0.5,0,0,0.3,26.3,0
2,01/01/2020 12:47:28 AM,01/01/2020 12:47:55 AM,1,0.04,1,N,74,74,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,01/01/2020 12:12:57 AM,01/01/2020 12:22:42 AM,4,0.2,1,N,161,161,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01/01/2020 12:28:31 AM,01/01/2020 12:58:21 AM,2,6.5,1,N,161,261,1,27,3,0.5,6.15,0,0.3,36.95,2.5
2,01/01/2020 12:15:33 AM,01/01/2020 12:33:08 AM,3,1.58,1,N,113,170,1,12,0.5,0.5,1.5,0,0.3,17.3,2.5
1,01/01/2020 12:20:54 AM,01/01/2020 12:58:56 AM,1,5,1,N,193,90,1,26,0.5,0.5,0,0,0.3,27.3,0
1,01/01/2020 12:22:55 AM,01/01/2020 12:28:15 AM,1,2.2,1,N,233,141,1,8,3,0.5,2.95,0,0.3,14.75,2.5
1,01/01/2020 12:31:44 AM,01/01/2020 12:38:53 AM,2,2.7,1,N,141,233,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01/01/2020 12:40:53 AM,01/01/2020 12:49:13 AM,1,2.8,1,N,233,263,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2020 12:56:09 AM,01/01/2020 01:20:27 AM,1,10.9,1,N,263,95,1,31.5,3,0.5,8.8,0,0.3,44.1,2.5
1,01/01/2020 12:09:00 AM,01/01/2020 12:17:58 AM,1,3.1,1,Y,152,244,2,11.5,0.5,0.5,0,0,0.3,12.8,0
1,01/01/2020 12:27:12 AM,01/01/2020 12:53:03 AM,1,7.5,1,N,166,107,1,25.5,3,0.5,5.85,0,0.3,35.15,2.5
2,01/01/2020 12:23:44 AM,01/01/2020 12:50:26 AM,5,2.24,1,N,161,236,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01/01/2020 12:57:36 AM,01/01/2020 01:33:00 AM,5,14.07,1,N,237,14,2,42,0.5,0.5,0,0,0.3,45.8,2.5
1,01/01/2020 12:21:29 AM,01/01/2020 12:25:13 AM,1,1.3,1,N,236,162,1,5.5,3,0.5,1.86,0,0.3,11.16,2.5
1,01/01/2020 12:34:31 AM,01/01/2020 12:43:18 AM,2,2,1,N,162,263,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01/01/2020 12:45:16 AM,01/01/2020 12:57:33 AM,1,4,1,N,263,146,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5
2,01/01/2020 12:26:30 AM,01/01/2020 12:36:10 AM,1,1.76,1,N,143,237,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 12:43:01 AM,01/01/2020 01:04:20 AM,1,4.1,1,N,75,69,2,16.5,0.5,0.5,0,0,0.3,17.8,0
2,01/01/2020 12:46:22 AM,01/01/2020 12:58:23 AM,1,1.14,1,N,246,186,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 12:19:20 AM,01/01/2020 12:31:27 AM,4,2.5,1,N,148,170,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01/01/2020 12:58:11 AM,01/01/2020 01:06:12 AM,2,1,1,N,79,144,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
2,01/01/2020 12:33:17 AM,01/01/2020 12:35:59 AM,1,1.06,1,N,151,239,1,5,0.5,0.5,1,0,0.3,9.8,2.5
2,01/01/2020 12:32:27 AM,01/01/2020 01:04:15 AM,3,4.93,1,N,158,141,1,22,0.5,0.5,1,0,0.3,26.8,2.5
1,01/01/2020 12:14:43 AM,01/01/2020 12:33:11 AM,2,3.4,1,N,237,144,1,15,3,0.5,1,0,0.3,19.8,2.5
2,01/01/2020 12:53:16 AM,01/01/2020 12:58:53 AM,2,0.82,1,N,229,140,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:15:51 AM,01/01/2020 12:53:20 AM,1,0,1,N,12,48,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,01/01/2020 12:53:36 AM,01/01/2020 01:02:27 AM,1,1.25,1,N,48,142,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:31:18 AM,01/01/2020 01:04:20 AM,1,3.22,1,N,50,170,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
1,01/01/2020 12:40:06 AM,01/01/2020 12:54:57 AM,1,4.2,1,N,179,170,2,15,3,0.5,0,0,0.3,18.8,2.5
1,01/01/2020 12:58:46 AM,01/01/2020 01:26:53 AM,2,8,1,N,164,181,1,27,3,0.5,3.08,0,0.3,33.88,2.5
1,01/01/2020 12:19:21 AM,01/01/2020 12:37:44 AM,3,5.3,1,N,163,129,2,18.5,3,0.5,0,0,0.3,22.3,2.5
1,01/01/2020 12:41:38 AM,01/01/2020 12:54:08 AM,1,1.9,1,N,129,173,2,10,0.5,0.5,0,0,0.3,11.3,0
2,01/01/2020 12:09:49 AM,01/01/2020 12:24:55 AM,1,1.95,1,N,231,107,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01/01/2020 12:26:49 AM,01/01/2020 12:31:06 AM,1,0.74,1,N,107,170,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,01/01/2020 12:12:24 AM,01/01/2020 12:31:24 AM,1,6.3,1,N,114,226,1,21,3,0.5,3,0,0.3,27.8,2.5
1,01/01/2020 12:37:40 AM,01/01/2020 12:52:04 AM,1,4.2,1,N,226,160,2,15.5,0.5,0.5,0,0,0.3,16.8,0
1,01/01/2020 12:32:22 AM,01/01/2020 12:42:55 AM,1,1.8,1,N,264,264,1,9,0.5,0.5,2.05,0,0.3,12.35,0
1,01/01/2020 12:53:58 AM,01/01/2020 01:24:54 AM,1,5.1,1,Y,264,264,1,24,0.5,0.5,5.05,0,0.3,30.35,0
2,01/01/2020 12:18:56 AM,01/01/2020 12:22:06 AM,1,0.85,1,N,142,239,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2020 12:23:02 AM,01/01/2020 12:35:47 AM,1,2.15,1,N,239,237,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 12:48:20 AM,01/01/2020 12:55:36 AM,1,1.46,1,N,43,236,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5
1,01/01/2020 12:18:33 AM,01/01/2020 12:26:58 AM,1,1.5,1,N,256,217,2,8,0.5,0.5,0,0,0.3,9.3,0
1,01/01/2020 12:40:43 AM,01/01/2020 12:50:41 AM,2,1.8,1,N,144,88,1,8.5,3,0.5,2,0,0.3,14.3,2.5
1,01/01/2020 12:52:15 AM,01/01/2020 12:57:01 AM,1,0.3,1,N,87,87,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2020 12:59:37 AM,01/01/2020 01:15:54 AM,2,3,1,N,87,234,1,13,3,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 12:24:25 AM,01/01/2020 12:28:13 AM,2,0.73,1,N,7,7,2,4.5,0.5,0.5,0,0,0.3,5.8,0
1,01/01/2020 12:13:57 AM,01/01/2020 12:40:35 AM,2,9.7,1,N,231,244,1,31,3,0.5,6.95,0,0.3,41.75,2.5
1,01/01/2020 12:44:52 AM,01/01/2020 12:50:21 AM,4,1.1,1,N,116,166,2,6.5,0.5,0.5,0,0,0.3,7.8,0
1,01/01/2020 12:51:43 AM,01/01/2020 12:54:48 AM,2,0.6,1,N,166,116,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01/01/2020 12:27:36 AM,01/01/2020 12:38:09 AM,4,1.48,1,N,107,233,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01/01/2020 12:52:31 AM,01/01/2020 01:06:14 AM,1,1.42,1,N,170,90,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:19:51 AM,01/01/2020 12:28:25 AM,2,1.69,1,N,237,263,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
2,01/01/2020 12:29:29 AM,01/01/2020 12:33:17 AM,2,0.44,1,N,263,236,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2020 12:39:57 AM,01/01/2020 01:01:11 AM,2,8.25,1,N,162,33,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5
2,01/01/2020 12:26:18 AM,01/01/2020 12:39:28 AM,1,3.32,1,N,161,238,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01/01/2020 12:40:48 AM,01/01/2020 12:52:11 AM,2,2.32,1,N,238,42,1,10,0.5,0.5,3.39,0,0.3,14.69,0
2,01/01/2020 12:18:33 AM,01/01/2020 12:38:55 AM,2,13.94,1,N,87,243,1,37.5,0.5,0.5,2,0,0.3,43.3,2.5
2,01/01/2020 12:40:38 AM,01/01/2020 12:54:51 AM,3,2.32,1,N,243,116,1,12,0.5,0.5,3.32,0,0.3,16.62,0
2,01/01/2020 12:56:02 AM,01/01/2020 01:18:51 AM,2,5.49,1,N,116,140,1,19.5,0.5,0.5,2.08,0,0.3,25.38,2.5
2,01/01/2020 12:16:54 AM,01/01/2020 12:34:42 AM,4,4.41,1,N,263,113,1,15.5,0.5,0.5,4.82,0,0.3,24.12,2.5
2,01/01/2020 12:41:31 AM,01/01/2020 12:48:52 AM,3,1.18,1,N,90,125,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 12:52:43 AM,01/01/2020 01:04:28 AM,5,2.34,1,N,125,170,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
