subset,clase,archivo,participante,mano,toma,frame_original,ruta_original
train,scissors,scissors_03042.jpg,p3,,gestos_p3_20260916-153029,42,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00042.jpg
train,scissors,scissors_03043.jpg,p3,,gestos_p3_20260916-153029,43,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00043.jpg
train,scissors,scissors_03044.jpg,p3,,gestos_p3_20260916-153029,44,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00044.jpg
train,scissors,scissors_03045.jpg,p3,,gestos_p3_20260916-153029,45,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00045.jpg
train,scissors,scissors_03046.jpg,p3,,gestos_p3_20260916-153029,46,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00046.jpg
train,scissors,scissors_03047.jpg,p3,,gestos_p3_20260916-153029,47,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00047.jpg
train,scissors,scissors_03048.jpg,p3,,gestos_p3_20260916-153029,48,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00048.jpg
train,scissors,scissors_03049.jpg,p3,,gestos_p3_20260916-153029,49,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00049.jpg
train,scissors,scissors_03050.jpg,p3,,gestos_p3_20260916-153029,50,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00050.jpg
train,scissors,scissors_03051.jpg,p3,,gestos_p3_20260916-153029,51,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00051.jpg
train,scissors,scissors_03052.jpg,p3,,gestos_p3_20260916-153029,52,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00052.jpg
train,scissors,scissors_03053.jpg,p3,,gestos_p3_20260916-153029,53,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00053.jpg
train,scissors,scissors_03054.jpg,p3,,gestos_p3_20260916-153029,54,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00054.jpg
train,scissors,scissors_03055.jpg,p3,,gestos_p3_20260916-153029,55,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00055.jpg
train,scissors,scissors_03056.jpg,p3,,gestos_p3_20260916-153029,56,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00056.jpg
train,scissors,scissors_03057.jpg,p3,,gestos_p3_20260916-153029,57,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00057.jpg
train,scissors,scissors_03058.jpg,p3,,gestos_p3_20260916-153029,58,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00058.jpg
train,scissors,scissors_03059.jpg,p3,,gestos_p3_20260916-153029,59,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00059.jpg
train,scissors,scissors_03060.jpg,p3,,gestos_p3_20260916-153029,60,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00060.jpg
train,scissors,scissors_03061.jpg,p3,,gestos_p3_20260916-153029,61,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00061.jpg
train,scissors,scissors_03062.jpg,p3,,gestos_p3_20260916-153029,62,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00062.jpg
train,scissors,scissors_03063.jpg,p3,,gestos_p3_20260916-153029,63,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00063.jpg
train,scissors,scissors_03064.jpg,p3,,gestos_p3_20260916-153029,64,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00064.jpg
train,scissors,scissors_03065.jpg,p3,,gestos_p3_20260916-153029,65,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00065.jpg
train,scissors,scissors_03066.jpg,p3,,gestos_p3_20260916-153029,66,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00066.jpg
train,scissors,scissors_03067.jpg,p3,,gestos_p3_20260916-153029,67,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00067.jpg
train,scissors,scissors_03068.jpg,p3,,gestos_p3_20260916-153029,68,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00068.jpg
train,scissors,scissors_03069.jpg,p3,,gestos_p3_20260916-153029,69,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00069.jpg
train,scissors,scissors_03070.jpg,p3,,gestos_p3_20260916-153029,70,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\scissors\scissors_00070.jpg
train,thumbsup,thumbsup_03001.jpg,p3,,gestos_p3_20260916-153029,1,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00001.jpg
train,thumbsup,thumbsup_03002.jpg,p3,,gestos_p3_20260916-153029,2,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00002.jpg
train,thumbsup,thumbsup_03003.jpg,p3,,gestos_p3_20260916-153029,3,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00003.jpg
train,thumbsup,thumbsup_03004.jpg,p3,,gestos_p3_20260916-153029,4,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00004.jpg
train,thumbsup,thumbsup_03005.jpg,p3,,gestos_p3_20260916-153029,5,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00005.jpg
train,thumbsup,thumbsup_03006.jpg,p3,,gestos_p3_20260916-153029,6,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00006.jpg
train,thumbsup,thumbsup_03007.jpg,p3,,gestos_p3_20260916-153029,7,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00007.jpg
train,thumbsup,thumbsup_03008.jpg,p3,,gestos_p3_20260916-153029,8,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00008.jpg
train,thumbsup,thumbsup_03009.jpg,p3,,gestos_p3_20260916-153029,9,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00009.jpg
train,thumbsup,thumbsup_03010.jpg,p3,,gestos_p3_20260916-153029,10,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00010.jpg
train,thumbsup,thumbsup_03011.jpg,p3,,gestos_p3_20260916-153029,11,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00011.jpg
train,thumbsup,thumbsup_03012.jpg,p3,,gestos_p3_20260916-153029,12,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00012.jpg
train,thumbsup,thumbsup_03013.jpg,p3,,gestos_p3_20260916-153029,13,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00013.jpg
train,thumbsup,thumbsup_03014.jpg,p3,,gestos_p3_20260916-153029,14,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00014.jpg
train,thumbsup,thumbsup_03015.jpg,p3,,gestos_p3_20260916-153029,15,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00015.jpg
train,thumbsup,thumbsup_03016.jpg,p3,,gestos_p3_20260916-153029,16,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00016.jpg
train,thumbsup,thumbsup_03017.jpg,p3,,gestos_p3_20260916-153029,17,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00017.jpg
train,thumbsup,thumbsup_03018.jpg,p3,,gestos_p3_20260916-153029,18,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00018.jpg
train,thumbsup,thumbsup_03019.jpg,p3,,gestos_p3_20260916-153029,19,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00019.jpg
train,thumbsup,thumbsup_03020.jpg,p3,,gestos_p3_20260916-153029,20,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00020.jpg
train,thumbsup,thumbsup_03021.jpg,p3,,gestos_p3_20260916-153029,21,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00021.jpg
train,thumbsup,thumbsup_03022.jpg,p3,,gestos_p3_20260916-153029,22,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00022.jpg
train,thumbsup,thumbsup_03023.jpg,p3,,gestos_p3_20260916-153029,23,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00023.jpg
train,thumbsup,thumbsup_03024.jpg,p3,,gestos_p3_20260916-153029,24,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00024.jpg
train,thumbsup,thumbsup_03025.jpg,p3,,gestos_p3_20260916-153029,25,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00025.jpg
train,thumbsup,thumbsup_03026.jpg,p3,,gestos_p3_20260916-153029,26,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00026.jpg
train,thumbsup,thumbsup_03027.jpg,p3,,gestos_p3_20260916-153029,27,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00027.jpg
train,thumbsup,thumbsup_03028.jpg,p3,,gestos_p3_20260916-153029,28,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00028.jpg
train,thumbsup,thumbsup_03029.jpg,p3,,gestos_p3_20260916-153029,29,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00029.jpg
train,thumbsup,thumbsup_03030.jpg,p3,,gestos_p3_20260916-153029,30,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00030.jpg
train,thumbsup,thumbsup_03031.jpg,p3,,gestos_p3_20260916-153029,31,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00031.jpg
train,thumbsup,thumbsup_03032.jpg,p3,,gestos_p3_20260916-153029,32,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00032.jpg
train,thumbsup,thumbsup_03033.jpg,p3,,gestos_p3_20260916-153029,33,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00033.jpg
train,thumbsup,thumbsup_03034.jpg,p3,,gestos_p3_20260916-153029,34,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00034.jpg
train,thumbsup,thumbsup_03035.jpg,p3,,gestos_p3_20260916-153029,35,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00035.jpg
train,thumbsup,thumbsup_03036.jpg,p3,,gestos_p3_20260916-153029,36,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00036.jpg
train,thumbsup,thumbsup_03037.jpg,p3,,gestos_p3_20260916-153029,37,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00037.jpg
train,thumbsup,thumbsup_03038.jpg,p3,,gestos_p3_20260916-153029,38,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00038.jpg
train,thumbsup,thumbsup_03039.jpg,p3,,gestos_p3_20260916-153029,39,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00039.jpg
train,thumbsup,thumbsup_03040.jpg,p3,,gestos_p3_20260916-153029,40,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00040.jpg
train,thumbsup,thumbsup_03041.jpg,p3,,gestos_p3_20260916-153029,41,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00041.jpg
train,thumbsup,thumbsup_03042.jpg,p3,,gestos_p3_20260916-153029,42,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00042.jpg
train,thumbsup,thumbsup_03043.jpg,p3,,gestos_p3_20260916-153029,43,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00043.jpg
train,thumbsup,thumbsup_03044.jpg,p3,,gestos_p3_20260916-153029,44,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00044.jpg
train,thumbsup,thumbsup_03045.jpg,p3,,gestos_p3_20260916-153029,45,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00045.jpg
train,thumbsup,thumbsup_03046.jpg,p3,,gestos_p3_20260916-153029,46,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00046.jpg
train,thumbsup,thumbsup_03047.jpg,p3,,gestos_p3_20260916-153029,47,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00047.jpg
train,thumbsup,thumbsup_03048.jpg,p3,,gestos_p3_20260916-153029,48,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00048.jpg
train,thumbsup,thumbsup_03049.jpg,p3,,gestos_p3_20260916-153029,49,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00049.jpg
train,thumbsup,thumbsup_03050.jpg,p3,,gestos_p3_20260916-153029,50,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00050.jpg
train,thumbsup,thumbsup_03051.jpg,p3,,gestos_p3_20260916-153029,51,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00051.jpg
train,thumbsup,thumbsup_03052.jpg,p3,,gestos_p3_20260916-153029,52,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00052.jpg
train,thumbsup,thumbsup_03053.jpg,p3,,gestos_p3_20260916-153029,53,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00053.jpg
train,thumbsup,thumbsup_03054.jpg,p3,,gestos_p3_20260916-153029,54,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00054.jpg
train,thumbsup,thumbsup_03055.jpg,p3,,gestos_p3_20260916-153029,55,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00055.jpg
train,thumbsup,thumbsup_03056.jpg,p3,,gestos_p3_20260916-153029,56,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00056.jpg
train,thumbsup,thumbsup_03057.jpg,p3,,gestos_p3_20260916-153029,57,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00057.jpg
train,thumbsup,thumbsup_03058.jpg,p3,,gestos_p3_20260916-153029,58,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00058.jpg
train,thumbsup,thumbsup_03059.jpg,p3,,gestos_p3_20260916-153029,59,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00059.jpg
train,thumbsup,thumbsup_03060.jpg,p3,,gestos_p3_20260916-153029,60,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00060.jpg
train,thumbsup,thumbsup_03061.jpg,p3,,gestos_p3_20260916-153029,61,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00061.jpg
train,thumbsup,thumbsup_03062.jpg,p3,,gestos_p3_20260916-153029,62,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00062.jpg
train,thumbsup,thumbsup_03063.jpg,p3,,gestos_p3_20260916-153029,63,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00063.jpg
train,thumbsup,thumbsup_03064.jpg,p3,,gestos_p3_20260916-153029,64,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00064.jpg
train,thumbsup,thumbsup_03065.jpg,p3,,gestos_p3_20260916-153029,65,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00065.jpg
train,thumbsup,thumbsup_03066.jpg,p3,,gestos_p3_20260916-153029,66,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00066.jpg
train,thumbsup,thumbsup_03067.jpg,p3,,gestos_p3_20260916-153029,67,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00067.jpg
train,thumbsup,thumbsup_03068.jpg,p3,,gestos_p3_20260916-153029,68,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00068.jpg
train,thumbsup,thumbsup_03069.jpg,p3,,gestos_p3_20260916-153029,69,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00069.jpg
train,thumbsup,thumbsup_03070.jpg,p3,,gestos_p3_20260916-153029,70,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\train\thumbsup\thumbsup_00070.jpg
test,ok,ok_03071.jpg,p3,,gestos_p3_20260916-153029,71,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00071.jpg
test,ok,ok_03072.jpg,p3,,gestos_p3_20260916-153029,72,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00072.jpg
test,ok,ok_03073.jpg,p3,,gestos_p3_20260916-153029,73,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00073.jpg
test,ok,ok_03074.jpg,p3,,gestos_p3_20260916-153029,74,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00074.jpg
test,ok,ok_03075.jpg,p3,,gestos_p3_20260916-153029,75,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00075.jpg
test,ok,ok_03076.jpg,p3,,gestos_p3_20260916-153029,76,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00076.jpg
test,ok,ok_03077.jpg,p3,,gestos_p3_20260916-153029,77,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00077.jpg
test,ok,ok_03078.jpg,p3,,gestos_p3_20260916-153029,78,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00078.jpg
test,ok,ok_03079.jpg,p3,,gestos_p3_20260916-153029,79,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00079.jpg
test,ok,ok_03080.jpg,p3,,gestos_p3_20260916-153029,80,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00080.jpg
test,ok,ok_03081.jpg,p3,,gestos_p3_20260916-153029,81,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00081.jpg
test,ok,ok_03082.jpg,p3,,gestos_p3_20260916-153029,82,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00082.jpg
test,ok,ok_03083.jpg,p3,,gestos_p3_20260916-153029,83,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00083.jpg
test,ok,ok_03084.jpg,p3,,gestos_p3_20260916-153029,84,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00084.jpg
test,ok,ok_03085.jpg,p3,,gestos_p3_20260916-153029,85,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00085.jpg
test,ok,ok_03086.jpg,p3,,gestos_p3_20260916-153029,86,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00086.jpg
test,ok,ok_03087.jpg,p3,,gestos_p3_20260916-153029,87,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00087.jpg
test,ok,ok_03088.jpg,p3,,gestos_p3_20260916-153029,88,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00088.jpg
test,ok,ok_03089.jpg,p3,,gestos_p3_20260916-153029,89,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00089.jpg
test,ok,ok_03090.jpg,p3,,gestos_p3_20260916-153029,90,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00090.jpg
test,ok,ok_03091.jpg,p3,,gestos_p3_20260916-153029,91,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00091.jpg
test,ok,ok_03092.jpg,p3,,gestos_p3_20260916-153029,92,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00092.jpg
test,ok,ok_03093.jpg,p3,,gestos_p3_20260916-153029,93,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00093.jpg
test,ok,ok_03094.jpg,p3,,gestos_p3_20260916-153029,94,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00094.jpg
test,ok,ok_03095.jpg,p3,,gestos_p3_20260916-153029,95,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00095.jpg
test,ok,ok_03096.jpg,p3,,gestos_p3_20260916-153029,96,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p3_20260916-153029\test\ok\ok_00096.jpg
